Name,INJ_1,INJ_2,INJ_3,INJ_4,INJ_5,INJ_6,INJ_7,INJ_8,INJ_9,INJ_10,INJ_11,INJ_12,INJ_13,INJ_14,INJ_15,INJ_16,Team,Year
Matt Flynn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Andre Gurode,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Raiders,2014
D.J. Hayden,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,Raiders,2014
Andre Holmes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Raiders,2014
Jason Hunter,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,Raiders,2014
Sebastian Janikowski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Mike Jenkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Rashad Jennings,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Raiders,2014
Nick Kasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Kaluka Maiava,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,Raiders,2014
Jeron Mastrud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Matt McCants,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Raiders,2014
Darren McFadden,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,Raiders,2014
Stacy McGee,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Denarius Moore,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Raiders,2014
Sio Moore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Daniel Muir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Latavius Murray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Raiders,2014
Lucas Nix,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Jamize Olawale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Tony Pashos,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,Raiders,2014
Tracy Porter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Terrelle Pryor,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,Raiders,2014
Marcel Reece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Mychal Rivera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Willie Smith,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Raiders,2014
Jeremy Stewart,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Raiders,2014
Rod Streater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Jared Veldheer,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Raiders,2014
Vance Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Raiders,2014
Menelik Watson,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,Raiders,2014
Stefen Wisniewski,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Charles Woodson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Usama Young,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Raiders,2014
Husain Abdullah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Branden Albert,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Raiders,2014
Jeff Allen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Jon Asamoah,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Raiders,2014
Donnie Avery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Dwayne Bowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Raiders,2014
Kevin Brock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Raiders,2014
Mike Catapano,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Raiders,2014
Jamaal Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Raiders,2014
Dustin Colquitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Sanders Commings,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,Raiders,2014
Marcus Cooper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Mike DeVito,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Raiders,2014
Quintin Demps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Anthony Fasano,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,Raiders,2014
Eric Fisher,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Raiders,2014
Brandon Flowers,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Tamba Hali,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Raiders,2014
Justin Houston,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Raiders,2014
Rodney Hudson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Tyson Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
A.J. Jenkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Derrick Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
James-Michael Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Nico Johnson,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Raiders,2014
Dominique Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Raiders,2014
Travis Kelce,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Raiders,2014
Kendrick Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Dexter McCluster,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Raiders,2014
Sean McGrath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Dezman Moses,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Raiders,2014
Ron Parker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Dontari Poe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Dunta Robinson,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Geoff Schwartz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Anthony Sherman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Alex Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Raiders,2014
Sean Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Donald Stephenson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Ryan Succop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Frank Zombo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raiders,2014
Mike Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
C.J. Anderson,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Broncos,2014
Robert Ayers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Champ Bailey,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,Broncos,2014
Omar Bolden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Justin Boren,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Broncos,2014
Stewart Bradley,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Broncos,2014
Aaron Brewer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
David Bruton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Quinton Carter,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Broncos,2014
Tony Carter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Ryan Clady,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Broncos,2014
Chris Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Eric Decker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Joel Dreessen,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Orlando Franklin,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Broncos,2014
Virgil Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Chris Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Ronnie Hillman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Trindon Holliday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Broncos,2014
Duke Ihenacho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Nate Irving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Malik Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Winston Justice,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Broncos,2014
Dan Koppen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Broncos,2014
Chris Kuper,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,Broncos,2014
Paris Lenon,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Peyton Manning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Lerentee McCray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Broncos,2014
Von Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Broncos,2014
John Moffitt,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,Broncos,2014
Rahim Moore,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,Broncos,2014
Knowshon Moreno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Greg Orton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Broncos,2014
Brock Osweiler,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Shaun Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Matt Prater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Manuel Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Dominique Rodgers-Cromartie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Broncos,2014
Quanterus Smith,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Broncos,2014
Jacob Tamme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Demaryius Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Julius Thomas,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Broncos,2014
Danny Trevathan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Mitch Unrein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Steve Vallos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Broncos,2014
Kevin Vickerson,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Broncos,2014
J.D. Walton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,Broncos,2014
Kayvon Webster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Broncos,2014
Wes Welker,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Broncos,2014
Sylvester Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broncos,2014
Derek Wolfe,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Broncos,2014
Wesley Woodyard,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Broncos,2014
Michael Adams,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,Buccaneers,2014
Sean Baker,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Johnthan Banks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Mark Barron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Buccaneers,2014
Connor Barth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Marvin Booker,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Da'Quan Bowers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,Buccaneers,2014
Nate Byham,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Gabe Carimi,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Jonathan Casillas,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Buccaneers,2014
Adrian Clayborn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Tom Crabtree,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,Buccaneers,2014
Lavonte David,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Jeff Demps,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Demar Dotson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Mason Foster,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Buccaneers,2014
Anthony Gaitor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
William Gholston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Gary Gibson,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Buccaneers,2014
Ka'lial Glaud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Buccaneers,2014
Dashon Goldson,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Buccaneers,2014
Danny Gorrer,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Buccaneers,2014
Adam Hayward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Vincent Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Mike James,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,Buccaneers,2014
Davin Joseph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Derek Landri,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Erik Lorig,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Doug Martin,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Gerald McCoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Rashaan Melvin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Jamon Meredith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Carl Nicks,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Chris Owusu,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Buccaneers,2014
Donald Penn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Darrelle Revis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Russell Shepard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Buccaneers,2014
Michael Smith,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Akeem Spence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Luke Stocker,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Keith Tandy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Lawrence Tynes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Dekoda Watson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Buccaneers,2014
Mike Williams,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,Buccaneers,2014
Jeremy Zuttah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buccaneers,2014
Joe Adams,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Kenjon Barner,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Jon Beason,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Chase Blackburn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,Panthers,2014
Jeff Byers,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,Panthers,2014
Bruce Campbell,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
D.J. Campbell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Nate Chandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Jimmy Clausen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Colin Cole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Panthers,2014
Thomas Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
James Dockery,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,Panthers,2014
Dwan Edwards,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Panthers,2014
Drayton Florence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Linden Gaydosh,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
David Gettis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Charles Godfrey,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Jordan Gross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Greg Hardy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Ben Hartsock,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Panthers,2014
Domenik Hixon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Charles Johnson,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Panthers,2014
Frank Kearse,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Edmund Kugbila,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Brandon LaFell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Robert Lester,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Marvin McNutt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Panthers,2014
Quintin Mikell,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Mike Mitchell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
D.J. Moore,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Panthers,2014
Haruki Nakamura,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Cam Newton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Josh Norman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Greg Olsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Kealoha Pilares,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Anderson Russell,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Chris Scott,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,Panthers,2014
Jordan Senn,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Panthers,2014
Kawann Short,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Amini Silatolu,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Steve Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Panthers,2014
Jonathan Stewart,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,Panthers,2014
Josh Thomas,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,Panthers,2014
Mike Tolbert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
R.J. Webb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Travelle Wharton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
Melvin White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panthers,2014
DeAngelo Williams,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Panthers,2014
Garry Williams,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Michael Zordich,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Panthers,2014
Isa Abdul-Quddus,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Terron Armstead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Drew Brees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Brodrick Bunkley,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Rafael Bush,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Saints,2014
Victor Butler,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Saints,2014
Travaris Cadet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Chris Carr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Kenyon Coleman,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Saints,2014
Marques Colston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
A.J. Davis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Saints,2014
Keyunta Dawson,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Saints,2014
Jahri Evans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Saints,2014
Glenn Foster,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Saints,2014
Junior Galette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Chris Givens,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Saints,2014
Jimmy Graham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Jabari Greer,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,Saints,2014
Ben Grubbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Roman Harper,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Saints,2014
Bryce Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
David Hawthorne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Akiem Hicks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Josh Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Saints,2014
Ramon Humber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Mark Ingram,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Saints,2014
Malcolm Jenkins,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Saints,2014
Tom Johnson,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Cameron Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Tim Lelito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Keenan Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Curtis Lofton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Lance Moore,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Saints,2014
Joe Morgan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Saints,2014
Eric Olsen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Saints,2014
Kevin Reddick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Khiry Robinson,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Patrick Robinson,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Saints,2014
Will Smith,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Saints,2014
Darren Sproles,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saints,2014
Kenny Stills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Zach Strief,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Saints,2014
Rod Sweeting,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Saints,2014
Pierre Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Nick Toon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Kenny Vaccaro,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Saints,2014
Jonathan Vilma,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Saints,2014
Tyrunn Walker,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,Saints,2014
Ben Watson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Saints,2014
Corey White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saints,2014
Martez Wilson,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Saints,2014
Robert Alford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falcons,2014
Jonathan Babineaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falcons,2014
Sam Baker,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,Falcons,2014
Kroy Biermann,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Falcons,2014
Matt Bryant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falcons,2014
Chase Coffman,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Falcons,2014
Dominique Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falcons,2014
Drew Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falcons,2014
Thomas DeCoud,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Falcons,2014
Akeem Dent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Falcons,2014
Harry Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Falcons,2014
Bradie Ewing,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Falcons,2014
